-742.86	452.42	85.408	465.59	401.45	67.595	565.6	210.96	326.43	457.03	265.6	291.96	355.69	400.48	513.06	504.51	405.76	141.75	312.42	251.04	213.17	293.05	344.62	287.9	443.02	252.96	253.49	298.33	199.95	412.49	312.04	409.62	202.7	256.93	386.69	298.01	207.2	422	285.86	243.7	249.04	269.18	197.4	245.34	366.52	353.17	415.05	274.4	146	274.37
-1225	507.2	72.313	436.06	410.44	111.62	530.76	129.22	285.43	414.85	247.72	346.69	322.2	409.8	468.61	551.63	404.76	171.78	314.23	211.08	246.06	382.2	298.71	278.34	442.07	288.05	196.55	247.53	205.31	319.78	391.7	314.99	225.57	282.32	413.73	352.55	218.42	389.06	385.35	157.35	325.63	411.17	217.31	284.69	378.33	373.72	336.02	268.65	210.05	315.28
-1581.1	526.07	63.583	383.68	365.96	153.35	423.18	68.865	226.31	403.9	245.23	392.24	276.33	412.07	440.72	488.82	417.23	181.31	290.71	264.82	262.98	437.72	272.99	275.6	465.71	282.7	205.11	205.47	200.8	273.78	479.44	183.13	278.37	314.61	434.09	365.23	192.61	409.82	379.89	170.88	355.01	479.2	210.9	377.83	442.7	310.03	163.31	252.95	229.55	377.22
-1741.8	523.49	69.299	346.83	299.98	196.97	250.8	83.223	198.55	414.73	228.91	394.41	201.97	425.03	474.05	398.66	406.95	162.04	263.45	407.98	272.38	459.98	295.34	269.09	441.55	263.63	223.87	237.36	232	264.63	536.31	152.73	300.75	332.79	421.75	361.77	187.6	434.32	284.56	262.48	365.11	449.76	212.2	461.92	487.55	268.73	60.228	254.06	188.42	387.45
-1443.4	477.06	67.539	300.28	234.17	210.62	127.62	162.59	197.75	412.91	175.74	351.6	246.52	473.24	494.6	286.74	375.22	103.17	378.55	476.36	286.71	433.68	343.6	307.96	423.01	266.04	234.52	271.96	350.54	284.53	474.12	207.52	356.07	242.38	349.33	266.7	189.87	415.91	208.22	324.21	330.93	378.77	215.2	396.07	490.02	318.21	40.489	275.3	180.28	344.55
-1101.6	435.37	55.371	273.09	200.57	219.83	141.99	254.06	203.62	395.66	163.18	323.91	347.41	477.81	437.99	228.64	335.86	47.383	505.81	403.04	290.42	436.29	318.8	298.6	481.31	279.87	226.56	244.91	435.95	297.55	323.96	250.85	388.94	187.81	327.2	157.8	201.3	417.21	141.71	409.49	247.3	351.82	211.13	278.66	478.85	356.28	186.73	241.39	157.38	253.55
-1510.1	419.38	52.724	263.63	190.25	252.91	202.35	271.18	268.06	396.56	236.22	316.07	351.56	457.51	431.34	257.24	303.36	54.03	527.26	354.49	238.37	392.77	257.48	298.61	511.73	300.54	184	247.02	438.96	278.21	199.59	193.98	345.73	158.45	265.65	126.2	243.75	455.46	70.264	397.27	241.87	376.86	233.67	161.35	501.37	315.38	254.35	244.75	192.35	216.64
-686	31.41	100.63	410.36	420.85	243.77	173.87	88.113	274.34	319.36	227.45	373.18	509.37	364.97	495.19	240.08	501.06	282.81	446.84	305.5	357.46	526.34	305.65	230.04	396.93	233.35	472.93	279.2	145.01	510.19	318.01	87.872	300.43	292.72	555.53	236.45	339.85	253.34	351.44	357.06	185.41	327.08	251	151.91	507.09	384.57	362.63	274.46	216.09	284.85
-176.96	44.808	113.49	432.69	428.62	296.82	250.61	181.6	258.23	503.4	368.21	355.05	217.33	436.31	383.67	210.04	490.38	151.78	368.9	147.16	466.83	206.1	305.99	143.88	329.6	209.83	352.47	237.45	150.32	424.22	321.76	152.11	461.24	211.3	245.32	262.66	365.81	443.74	213.61	448.61	256.68	236.47	253.31	328.72	268.27	267.36	203.54	258.83	331.47	242.1
-2034	257.27	89.899	502	407.92	377.38	367.74	337.88	205.17	628.06	317.77	418.25	127.38	446.39	469.28	379.59	472.03	156.28	408.44	143.76	61.415	417.82	327.65	338.64	238.15	239.05	222.59	200.08	347.07	430.98	240.29	31.82	470.34	363.84	235.35	266.04	426.01	197.51	374.24	185.7	55.865	425.44	52.566	485.1	508.5	339.84	236.89	256.42	165.07	427.63
-2723.1	360.03	113.76	574.79	366.19	356.5	325.51	334.32	183.13	470.61	250.84	548.09	515.9	330.99	520.61	486.59	451.03	212.04	484.12	439.04	163.93	498.61	303.95	159.76	392.31	480.44	235.51	204.35	211.33	463.76	257.28	269.49	258.82	273.7	382.5	274.5	189.59	532.18	423.25	590.99	259.3	346.81	113.35	364.94	669.77	353.25	70.901	555.09	80.873	388.13
-3161.6	402.4	100.97	613.64	395.15	350.45	371.6	318.49	247.64	438.33	256.59	467.88	488.42	391.95	588.15	323.34	458.16	106.47	488.07	461.87	440	46.881	254.12	260.51	380.03	316.3	175.56	183.53	236.82	370.6	302.22	403.14	303.33	309.62	267.4	275.19	216.68	361.86	280.02	385.5	94.06	379.67	257.31	335.14	492.56	99.496	393.89	284.26	260.9	416.68
-3795.9	536.38	75.489	691.65	343.7	367.06	409.24	228.92	280.09	274.1	149.5	372.79	348.92	468.17	600.63	286.11	468.54	118.46	485.66	277.89	285.06	213.79	270.03	409.98	344.4	117.2	228.15	236.05	471.71	510.7	309.34	184.89	357.04	540.04	544.8	243.29	274.5	215.62	329.1	210.6	231.12	257.17	211.3	403.24	311.41	279.75	348.86	311.68	213.73	415.22
-2448	535.18	72.044	700.17	242.44	320.08	351.78	147.75	266.95	193.09	118.89	375.14	314.28	445.36	430.2	238.09	434.1	179.5	419.81	203.05	235.57	425.47	321.82	266.68	404.51	226.12	313.93	241.77	380.55	479.51	254.38	349.67	393.78	382.23	384.95	213.29	231.06	451.38	308.65	331.84	341.48	216.11	128.44	344.87	375.86	336.27	190.78	276.57	360.88	359.65
-1660.5	463.72	83.368	694.36	193.94	245.29	276.53	138.08	254.96	255.64	91.729	410.82	311.22	430.06	426.93	268.4	430.83	178.56	392.04	155.91	224.92	461.95	311.18	205.1	403.17	338.39	274.11	238.55	318.12	411.07	247.53	461.72	429.42	321.9	244.2	241.11	281.19	494.77	205.9	279.49	260.09	286.98	135.23	226.85	444.09	315.19	343.33	293.06	260.74	446.29
-918.38	299.97	112.05	641.31	105.1	170.55	259.87	173.77	245.69	346.74	85.499	434.69	305.26	440.31	529.95	160.79	435.16	216.31	397.86	205.63	215.57	401.97	300.21	223.47	389.38	407.85	247.99	180.65	201.93	389.95	336.44	345.68	347.99	346.13	193.7	257.4	155.78	439.83	30.915	174.56	244.1	338.78	161.43	173.47	407.96	322.25	410.03	298.58	215.78	330.51
-307.78	221.95	135.78	548.12	133.85	90.53	394.56	254.64	280.9	426.93	163.39	376.65	272.78	422.91	604.48	166.09	408.08	214.54	398.21	327.15	188.53	315.08	340.97	332.03	389.21	322.23	307.49	196.35	193.72	420.55	407.77	182.27	268.91	379.33	292.92	282.35	137.09	385.6	131.73	178.05	261.42	258.28	146.98	223.76	406.7	319.87	332.34	280.99	283.64	246.37
-95.222	296.66	126.65	502.37	242.92	29.552	529.92	270.03	317.78	481.24	229.13	301.44	290.42	396.71	603	268.12	379.27	226.16	372.65	368.32	192.72	241.61	409.63	364.04	417.4	248.93	392.12	284.11	254.52	452.23	391.26	247.43	306.72	270.42	435.16	287.14	137.8	377.5	272.69	291.78	257.19	144.76	138.72	263.77	446.54	269.7	278.97	296.85	257.68	299.17
-597.43	417	99.573	492.45	363.85	26.473	587.31	219.81	326.13	480.61	243.89	291.73	329.92	391.15	535.49	414.34	408.34	189.35	314.08	282.05	180.81	244.63	411.13	330.7	429.04	252.6	317.81	318.4	249.78	447.28	309.43	418.07	282.74	219.44	410.9	319.34	166.46	394.93	324.16	373.36	271.77	186.29	173.99	202.95	400.46	273.99	396.8	289.84	116.6	320.62
-1057.4	486.17	86.484	481.21	409.64	66.995	550.12	140.12	304	424.26	219.34	319.73	335.16	413.51	484	519.26	416.22	212.4	351.41	180.58	237.81	337.21	328.94	311.53	383.93	342.37	179.92	276.65	250.84	321.48	347.31	429.79	263.9	236.37	401.63	350.54	201.87	310.13	386.43	292.64	352.62	366.46	207.75	168.79	362.47	400.59	385.8	299.42	171.93	341.93
-1065.9	484.88	75.208	417.11	376.51	97.17	484.62	57.11	233.1	396.11	228.61	368.99	361.86	430.89	465.13	507.24	406.8	230.16	466.24	145.35	275.46	372.38	271.51	294.79	406.32	393.09	123.4	222.97	255.01	222.03	425.56	306.78	367.6	250.14	467.38	278.54	189.24	249.58	396.19	259.81	384.76	487.75	189.87	160.31	380.38	441.51	207.28	276.52	289.68	378.26
-1357	497.34	63.514	363.49	335.34	124.3	431.19	30.612	162.63	411.44	312.54	411.98	374.89	387.3	482.95	366.74	387.96	192.1	433.76	219.33	253.23	366.63	293.87	297.05	499.95	329.22	132.48	161.17	179	252.48	465.44	175.88	475.24	349.73	462.46	218.98	157.39	358.25	326	307.5	296.45	429.31	144.73	215.26	404.78	338	132.51	210.89	164.7	354.73
-2175.8	536.41	58.143	384.05	309	194.12	269.36	82.273	151.35	422.39	293.94	425.55	219.05	372.62	505.12	342.93	390.33	204.36	188.63	414.01	243.6	406.75	283.53	342.73	442.12	267.96	165.26	171.22	156.28	291.3	478.4	173.4	443.96	438.8	466.87	290.44	214.85	480.42	236.19	483.75	237.58	343.07	171.67	344.52	410.15	287.11	214.66	278.63	86.635	291.9
-2176.3	484.64	56.547	378.05	246.46	225.78	45.745	144.66	170.74	408.83	151.48	378.71	156.99	466.16	570.35	310.59	406.64	183.53	260.32	541.49	278.21	377.41	367.35	417.01	363.5	289.82	175.75	292.09	233.3	345.69	415.87	270.38	507.98	297.8	337.39	290.07	244.27	416.62	209.49	505.91	288.65	260.91	224.4	390.59	456.32	381.06	119.19	356.4	176.13	278.05
-1316.9	398.62	44.786	350.58	197.69	209.53	34.099	231.3	183.34	393.54	134.56	338.48	289.5	504.58	502.42	273.67	352.87	112.85	462.72	459.12	298.66	373.29	399.53	405.68	413.01	295.93	196.01	248.39	284.07	341.72	267.02	376.3	544.57	189.72	268.62	149.49	198.34	323.73	162.13	437.14	198.92	305.35	230.81	319.86	458.74	407.91	155.61	282.8	160.42	134.49
-1325.5	380.08	38.231	340.02	190.37	225.78	109.92	258.88	241.49	400.33	217.87	322.31	332.5	496	448.53	295.6	302.9	94.867	511.57	387.91	259.65	348.23	327.08	372.28	466.46	298.68	172.77	223.97	297.23	312.6	155.54	339.99	462.65	160.35	224.95	101.92	213.71	337.78	97.911	365.13	187.38	356.06	254.28	239.97	471.08	364.91	210.73	259.43	165.06	95.691
-721.64	36.927	117.26	424.53	444.51	204.68	158.94	117.53	310.77	312.89	210.8	419.06	482.71	339.1	550.45	273.97	499.02	286.44	446.44	347.33	303.31	559.17	278.51	217.38	427.86	188.51	441.44	266.72	178.37	499.87	349.61	104.04	350.73	266	549.14	234.1	334.72	250.64	297.94	300.37	143.91	326.97	238.75	99.323	529.71	423.45	374.66	283.08	255.45	373.05
18.222	41.15	144.76	440.04	470.39	242.37	222.51	196.96	299	476.54	351.01	397.57	208.19	401.58	410.38	217.16	489.83	169.26	360.17	193.84	459.81	260.73	282.04	95.495	442.16	233.71	292.45	243.07	135.72	455.7	334.83	160.8	466.05	159.04	415.1	252.47	342.1	457.14	113.85	381.17	216.87	198.65	247.76	227.57	271.71	332.43	173.05	287.75	336.29	350.99
-1652.4	267.56	126.05	504.09	445.24	348.39	374.42	348.55	260.32	605.53	346.23	415.9	68.147	455.12	436.64	309.88	463.22	152.09	406.77	127.64	157.84	368.23	251.11	325.21	335.46	280.46	101.3	243.4	297.63	417.81	254.49	124.41	443.36	246.96	388.61	282.56	452.91	307.01	304.36	86.561	37.618	269.56	60.331	416.9	452.56	307.73	195.36	263.93	225.99	338.16
-2684.4	424.76	120.77	601.26	382.98	358.59	369.78	321.13	253.42	459.49	263.68	513.58	422.24	403.67	554.25	371.11	433.49	174.71	511.08	334.26	179.03	399.79	211.37	278.61	398.04	468.35	178.68	233.11	268.88	431.69	280.92	306.98	233.99	229.76	346.05	357.93	304.3	490.31	435.24	518.16	251.57	176.2	103.57	321.05	632.28	366.63	90.337	521.69	142.9	217.46
-3150.5	480.12	107.64	644.64	405.01	331.05	393.17	292.7	313.43	404.07	256.97	422.97	466.53	418.66	653.79	228.34	421.66	123.94	524.88	353.38	331.36	166.65	236.22	402.15	397.55	338.63	204.44	195.27	326.17	330.62	337.2	285.52	256.83	295.38	221.98	348.5	311.59	224.36	307.08	435.77	131.6	297.44	237.39	289.05	486.57	300.41	343.76	352.2	202.73	273.26
-3296.1	558.45	94.615	703.99	356.13	331.34	392.81	217.48	319.9	292.42	203.83	332.79	360.93	435.74	547.81	225.82	439.91	147.14	500.93	230.08	277.26	309.51	284.21	450.63	410.78	211.77	220.5	217.11	470.38	410.41	327.86	162.89	307.94	453.85	447.91	263.7	306.41	211.96	279.5	336.43	299.46	173.24	208.33	386.15	350.24	434.28	193.72	376.83	170.6	317.37
-2156.1	540.3	86.061	720.73	271.53	275.16	351.32	163.83	299.38	251.94	163.41	354.75	331.39	417.74	401.9	227.86	409.8	175.34	436.28	186.15	257.7	427.85	335.66	325.94	435.65	265.01	265.43	219.96	400.34	417.67	297.97	360.42	380.76	368.37	344.06	246.05	264.75	343.15	304.17	322.51	351.07	188.62	145.03	345.76	404.87	399.42	175.39	293.47	323.71	312.17
-1494.5	452.88	79.28	714.28	196.08	215.53	260.32	137.91	283.14	298.04	113.2	407.23	336.92	412.54	402.33	261.27	414.01	195.31	424.53	173.56	239.85	456.3	309.09	251.02	407.85	396.77	226.55	213.65	346.62	373.82	296.81	474.16	474.28	320.45	288.97	256.69	275.93	408.46	197.87	257.07	273.28	281.24	152.66	217.27	457.68	359.35	345.37	304.81	248.53	404.1
-667.39	280.88	96.845	628.99	104.2	142.8	281.28	179.07	261.73	379.78	117.45	420.69	309.07	421.72	483.07	164.01	426.94	230.81	417.74	252.62	216.04	366.37	325.14	271.76	408.15	451.09	233.37	176.54	220.94	336.41	391.19	324.57	400.5	386.06	286.93	285.62	163.08	370.33	48.859	167.87	239.41	287	177.95	184.3	441.44	339.91	418.47	284.76	254.21	241.31
-56.948	234.61	109.37	519.25	161.83	63.569	437.96	257.78	285.5	440.14	193.45	359.3	277.11	413.62	575.93	201.04	394.35	239.84	391.9	372.18	193.72	278.09	407.13	369.36	422.21	353.12	347.14	233.07	233.23	378.9	422.92	222.25	365.26	379.44	387.44	316.31	161.14	339.85	199.07	237.7	269.68	222.1	144.81	216.84	434.03	308.03	358.26	301.92	298.29	216.09
-298.2	329.38	80.766	487.58	274.09	28.245	548.66	252.17	296.81	457.6	239.99	307.73	306.73	393.6	559.38	303.41	361.94	250.85	333.97	346.6	201.09	218.61	450.9	381.79	426.72	279.1	363.2	286.12	298.2	409.45	370.46	329.49	422.77	246.03	497.31	311.55	132.39	323.52	357.11	388.49	278.54	206.58	153.07	234.72	430.79	215.09	347.03	302.37	188.85	297.24
-1021.7	426.91	57.233	499.94	343.07	68.85	522.29	175.55	291.5	413.96	210.82	313.6	317.93	414.09	489.04	425.24	398.99	261.68	308.27	256.22	220.22	262.79	361.56	354.33	374.25	329.38	237.18	262.53	317.54	369.08	295.73	448.11	404.23	212.21	487.62	328.48	134.05	314.14	397.01	436.61	340.4	342.56	197.22	181.49	371.68	288.28	401.43	283.81	145.36	356.55
-1190.7	437.31	56.488	467.79	326.63	103.25	441.21	96.299	251.65	389.29	183.39	350.49	329.96	461.8	472.85	488.14	435.76	292.55	413.24	191.6	269.9	290.15	270.89	331.19	337.66	431.98	147.08	256.83	333.46	258.41	361.01	400.54	429.77	220.31	481.66	303.24	167.11	219.67	363.77	363.88	323.97	491.85	195.06	176.05	349.03	405.05	308.03	310.36	297.21	420.81
-953.31	410.02	52.742	371.03	267.7	109.07	398.74	44.268	146.42	389.18	262.22	409.13	374.82	472.54	507.41	441.56	430.87	243.5	566.67	190.98	261.4	280.55	268.89	301.37	414.38	409.04	135.46	250.96	293.74	225.32	394.89	282.38	498.25	266.13	530.96	177.31	164.58	183.86	236.61	404.06	355.63	507.13	132.23	190.07	352.79	411.23	174.82	277.35	363.15	361.84
-1082.2	425.85	64.804	325.56	258.72	120.42	437.18	65.328	77.256	397.38	378.91	431.98	445.86	377.45	563.4	249.23	347.28	155.45	563.8	222.91	231.84	299.59	362.71	316.26	540.88	294.09	141.94	197.78	227.03	294.28	403.52	209.45	593.44	344	483.49	93.402	149.68	376.62	208.76	382.71	276.63	323.96	89.035	195.35	346.45	322.92	223.78	219.7	128.1	295.62
-2412.9	496.54	57.284	389.45	301.02	179.77	353.34	158.54	109.15	382.6	341.12	409.59	321.29	322.41	466.49	287.78	361.76	211.58	175.94	350.79	227.15	382.12	261.56	381.18	438.59	252.34	161.56	106.89	226.03	340.94	395.89	186.12	540.5	474.04	553.22	191.97	235.03	540.21	175	491.61	128.26	238.96	120.27	209.68	322.45	290.9	392.47	307.14	54.681	260.76
-3005.6	481.13	41.782	438.81	266.37	247.55	81.147	199.12	170.23	367.51	138.02	381.21	133.99	442.82	534.8	390.02	434.56	267.44	180.76	509.97	267.47	358.44	289.45	456.45	327.09	325.02	135.36	289.36	225.49	446.1	382.77	208.8	573.31	383.08	425.23	297.87	302.19	547.2	286.53	590.71	219.69	182.41	189.97	347.57	387.14	401.06	429.09	407.53	259.41	362.27
-1861.5	378.97	29.39	412.91	201.84	229.31	45.656	233.94	197.43	383.51	135.2	336.45	213.16	514.51	521.72	412.36	393.45	192.17	387.39	450.16	262.7	306.2	417.47	457.94	393.16	297.01	208.04	272.11	173.71	431.47	232.22	349.1	639.56	231.29	334.89	226.27	243.68	376.16	252.1	466.18	168.4	268.71	225.56	419.49	421.72	384.61	334.17	299.15	246.8	243.9
-1570.3	360.98	29.19	397.62	194.05	229.72	112.25	253.57	251.1	402.47	227.4	318.09	271.68	509.55	461.52	406.61	342.48	151.25	449.37	401.83	227.66	292.68	376.23	413.86	444.68	286.59	208.31	225.96	177.01	373.66	141.24	373.77	541.28	187.94	252.95	176.15	235.78	326.37	157.71	364.23	166.31	339.23	261.25	334.44	447.26	329.5	289	247.83	209.05	186.66
-853.21	68.883	131.85	452.26	464	188.53	164.79	148.21	347.12	303.55	195.36	444.79	455.55	337.3	602.13	290.68	503.64	264.16	455.21	359.66	243.88	560.99	247.43	248.06	423.65	133.78	372.08	246.01	233.95	451.86	402.84	188.94	421.74	250.56	480.04	249.68	299.56	300.99	270.88	274.39	152.21	336.3	221.26	107.96	533.11	418.65	353.66	305.12	267.55	411.78
1.8617	62.521	166.6	452.54	495.34	196.1	209.98	212.07	337.71	431.47	314.34	425.67	234.41	368.12	474.41	230.72	476.57	187.63	374.98	252.73	395.41	358.32	259.53	94.814	523.48	226.04	245.21	242.76	149.05	465.97	383.41	224.02	489.11	156.91	509.15	242.94	274.37	440.86	64.807	341.96	220.46	219.53	227.96	152.88	295.57	381.44	224.41	352.6	318.03	440.91
-1150.9	266.76	156.8	505.28	470.51	307.48	377.05	359.31	301.88	577.08	373.88	386.73	38.88	437.71	428.25	210.06	422.74	148.45	389.03	164.23	267.73	394.42	240.74	269.15	420.32	259.11	32.404	276.56	227.26	434.9	304.79	234.28	460.61	193.66	530.97	255.72	392.85	365.98	147.67	57.231	139.47	169.29	113.71	316.54	386.25	299.92	267.08	272.09	280.42	328.37
-2366.8	446.6	119.74	595.67	399.71	347.46	416.37	347.27	287.74	491.01	315.5	443.54	299.41	416.32	524.96	296.86	384.24	166.75	483.79	281.52	198.06	455.19	222.54	317.9	403.65	395.18	115.5	246.29	283.91	407.91	303.87	285.85	308.27	245.41	467.99	326.1	357.88	420.31	307.15	298.31	361.25	40.507	124.04	240.91	569.23	397.79	202.05	416.95	162.58	214.11
-2715.1	507.88	85.262	657.97	407.57	317.21	410.68	284.55	303.52	383.94	279.07	413.65	405.15	410.1	602.25	252.73	402.81	156.79	491.03	319.12	296.21	308.6	246.01	387.88	405.07	361.1	153.28	213.97	309.18	346.9	353.5	272.46	277.71	291.63	332.11	352.88	302.03	278.18	268.99	417.43	327.09	137.9	214.71	266.02	523.3	392.14	322.43	337.65	133.65	193.8
-2666.4	559.07	72.495	713.73	367.99	291.94	385.94	213.3	308.27	302.49	227.51	366.28	371.77	410.23	495.79	245.39	408.71	164.94	459.31	247.05	284.51	380.33	310.71	408.74	418.38	278.08	188.72	226.57	406.22	349.42	357.92	208.53	342.77	377.14	412.79	316.13	288.56	225.98	284.61	367.97	369.3	156.82	217.75	356.99	386.2	449.83	257.74	339.85	123.19	202.91
-1844.9	511.39	59.244	734.6	256.38	246.32	320.45	156.32	289.57	305.73	180.96	386.22	364.29	400.36	356.18	269.25	374.79	187.83	425.59	224.13	268.23	451.9	326.86	322.11	459	331.32	208.61	223.97	377.7	350.31	340.52	365.4	461.39	332	361.48	266.27	281.57	274.13	288.69	289.32	343.79	211.54	183.26	311.19	408.09	420.27	264.99	298.54	213.74	284.63
-1145	377.98	51.209	699.03	135.32	187.81	256.33	142.97	256.87	356.95	147.23	421.32	359.72	392.15	331.08	255.13	394.36	232.19	418.16	243.77	249.32	416.73	299.02	271.25	481.5	444.29	204.3	206.25	333.4	301.04	372.05	427.14	548.83	335.74	383.24	263.87	241.19	310.09	159.69	225.63	264.92	250.93	182.99	247.64	472.61	362.01	423.05	287.82	225.48	310.96
-415.73	249.17	67.171	586.15	83.987	124.76	328.69	213.84	223.51	413.6	181.94	398.23	296.98	402.43	401.61	196.82	403.26	258.45	370	347.56	236.39	327.94	342.2	314.05	483.53	436.84	290.15	211.75	274.52	299.42	421.22	283.28	481.48	363.14	429.08	314.68	196.03	244.85	142	193.63	242.56	226.96	198.16	270.6	487.06	337.88	462.68	293.63	278.81	202.11
-269.3	246.92	76.051	507.55	116.82	97.037	431.49	271.38	207.49	423.61	240.52	350.42	291.22	395.75	455.06	278.23	366.58	276.86	343.21	409.14	258.96	299.03	361.37	367.48	433.37	344.86	335.76	263.84	332.13	376.44	420.08	262.05	503.82	328.08	512.17	291.83	164.33	272.37	272.41	287.17	314.65	216.78	173.64	315.24	510.74	268.87	394.24	314.2	300.83	249.03
-612.2	260.31	53.644	490.73	177.38	124.13	440.8	261.59	198.89	365.65	272.57	376.15	354.23	404.04	494.49	386.51	346.69	260.32	391.48	309.42	273.26	326.11	361.15	383.48	444.08	359.72	228.92	237.82	363.34	410.1	329.75	331.14	521.33	236.28	509.49	241.39	106.96	255.53	345.43	422.32	352.7	281.14	189.43	262.62	426.88	254.69	413.62	291.01	148.19	280.96
-1141.4	322.63	24.479	475.74	266.77	138.36	477.09	227.08	202.19	293.3	324.75	368.96	298.23	446.79	399.76	371.92	412.63	285.45	383.88	344.68	243.64	309.57	304.49	352.59	401.08	340.25	235.06	231.86	298	270.39	297.12	391.29	544.71	228.42	494.72	272.55	128.27	260.18	387.7	465.25	226.49	454.98	175.69	262.57	339.4	317.29	395.19	249.61	180.62	302.26
-1560.9	413.03	18.75	429.16	264.56	138.95	396.6	102.63	186.19	362.79	254.28	380.24	236.28	493.02	417.38	434.39	487.99	300.43	432.99	317.53	154.47	180.35	186.07	273.44	379.1	338.08	268.97	318.14	268.62	286	305.87	350.95	501.27	247.01	562.47	329.96	209.8	280	246.6	453.75	128.66	441.11	180.93	260.24	334.22	365.77	333.45	329.83	313.28	388.52
-1353.3	418.16	21.791	342.4	195.74	147.97	307.02	48.682	87.934	427.06	285.71	443.73	312.3	462.09	546.65	390.13	449.86	217	588.57	271.96	144.82	179.55	261.33	258.08	470.14	300.15	251.54	338.01	233.65	373.97	311.43	266.94	559.92	280.91	547.59	245.2	201.43	289.64	103.16	509.83	254.17	359.16	139.05	319.81	397.54	356.68	256.71	327.39	377.47	394.68
-1214.2	419.95	51.878	306.2	205.09	143.3	345.52	119.26	31.049	419.94	382.66	472.61	448.74	335.25	625.67	179.12	314.54	118.35	536.49	229.75	185.1	267.86	409.36	318.88	590.99	223.41	223.36	267.71	232.1	386.34	298.66	280.88	638.61	278.4	450.76	196.41	189.29	422.31	222.18	380.68	200.78	272.23	118.04	339.73	379.93	281.82	292.3	268.75	173.1	315.1
-2189.1	470.14	70.065	391.93	271.98	168.8	293.3	239.71	73.859	349.73	327.4	404.89	399.92	273.21	475.35	227.26	326.78	194.76	183.92	271.9	226.13	386.1	224.03	336.17	392.42	220.25	190.94	135.04	353.69	330.37	294.03	315.27	499.24	355.06	547.08	182.62	244.95	391.2	121.78	506.72	151.58	238.54	127.34	233.09	356.6	307.67	368.67	325.77	174.04	304.11
-2873.8	469.09	47.205	466.43	270.06	246.54	107.35	293.93	153.34	323.87	119.45	351.1	269.62	382.87	510.67	383.69	424.07	297.48	274.21	368.69	284.54	369.28	199.98	371.87	315.09	331.38	113.07	300.88	331.94	479.73	431.28	184.62	566.38	350.94	375.87	175.45	260.43	570.56	336.11	562.04	135.51	165.4	124.67	284.54	390.56	384.07	528.79	363.73	260.35	439.89
-2081.4	392	35.245	441.82	213.12	244.99	107.38	293.49	194.7	344.71	137.63	288.94	235.33	485.62	485.77	489.57	390.83	266.54	409.49	329.95	233.14	318.18	348.01	408.39	442.19	252.05	189.89	226.11	155.13	453.15	272.79	226.49	607.4	268.16	420.34	254.37	224.74	504.14	307.6	459.25	137.63	262.64	191.09	471.62	417.27	341.32	547.13	375.32	303.97	387.78
-1810.6	383.32	39.052	433.17	217.37	236.7	159.06	285.54	243.42	385.47	218.45	271.5	242.92	486.71	450.74	472.27	364.08	212.26	429.2	350.71	194.78	294.9	369.86	391.64	480.14	245.48	237.51	188.63	132.5	423.19	185.1	326.57	536.25	225.36	316.11	278.06	260	367.98	169.09	425.75	198.12	272.8	248.36	402.25	465.28	263.74	389.65	252.08	210.79	396.59
-1054.3	111.48	145.31	486.76	463.4	186.36	187.12	174.44	371.33	294.6	175.92	458.25	423.45	361.5	646.48	310.31	518.55	217.88	474.71	355.45	210.65	513.92	209.03	306.97	400.39	79.743	299.08	224.9	285.37	381.46	463.16	318.83	486.46	244.07	392.62	271.01	252.04	384.83	308.55	336.63	187.75	337.05	211.91	191.55	530.06	375.63	333.25	325.21	258.49	377.23
-254.05	100.72	176.25	475.57	482.76	163.29	209.76	219.32	365.94	377.89	261.19	447.03	263.06	355.91	544.31	280.38	473.03	193.66	405.74	305.89	300.02	442.52	236.78	173.35	532.41	177.74	209.95	246.66	205.12	421.57	442.88	333.03	506.79	193	493	231.2	212.05	410.52	99.303	351.86	255.46	276.05	195	185.02	369.71	377.9	300.34	397.69	262.73	450.53
-606.82	244.63	177.35	506.08	471.25	222.21	343.77	328.54	334.69	516.11	350.47	378.47	80.411	390.78	442.67	178.39	373.68	162.02	375.12	261.64	323.1	464.71	259.67	232.98	533.64	232.59	56.991	312.27	167.52	439.15	373.71	352.92	468.14	209.46	569.76	209.21	278.17	345.39	69.243	144.61	278.7	223.79	151.43	278.87	349.39	298.12	363.8	352.24	280.17	336.49
-1705	414.45	119.83	581.37	401.35	279.87	423.43	342.11	295.55	526.91	349.1	373.37	199.37	387.48	440.96	225.27	312.9	175.84	421.91	299.9	271.02	511.8	246.72	312.28	485.41	282.36	70.966	290.74	205.7	379.37	297.98	312.96	382.24	264.3	500.21	239.94	337.33	371.99	237.03	192.01	445.94	85.723	162.81	186.27	499.74	351.62	336.12	342.52	196.15	279.52
-2277.4	486.31	66.631	646.17	372.03	275.2	416.34	281.29	299.7	439.46	308.5	399.38	330.49	372.65	471.4	270.37	321.86	185.38	458.99	314.85	290.09	449.52	218.09	358.4	481.06	316.39	104.34	248.67	285.61	317	327.78	265.82	373.18	298.35	373.06	277.06	296.21	327.47	304.47	292.22	441.7	72.216	233.18	188.86	528.21	413.77	451.78	286.97	148	264.09
